OA_MAIS,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_OTVEHWGT,GV_SPLIMIT,OA_AGE,OA_HEIGHT,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,GV_MODELYR,GV_WGTCDTR,OA_BAGDEPLY,OA_MANUSE,OA_SEX,VE_GAD1
0,1560,,,,3,1660,35,35,185,82,156,303,195,4.7268,2000,Passenger Car,Deployed,1,Male,Front
0,1630,10,-27,399,2,1320,45,25,180,84,149,283,115,4.2167,2000,Passenger Car,Deployed,1,Male,Front
0,1320,-30,-11,1039,2,1630,45,20,170,68,151,263,205,3.9713,2000,Passenger Car,Not Deployed,1,Male,Right
0,2000,-10,-17,675,5,1310,45,29,165,54,151,320,165,4.832,2001,Passenger Car,Not Deployed,1,Female,Front
0,1970,0,16,227,2,1760,55,27,168,83,158,399,315,6.3042,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,1760,0,-15,167,2,1490,45,49,183,102,151,284,135,4.2884,2000,Passenger Car,Not Deployed,1,Male,Front
0,1390,-16,-9,112,4,1240,60,29,165,59,150,272,195,4.08,2000,Passenger Car,Not Deployed,1,Female,Right
0,1740,-13,-7,403,5,1400,45,17,163,61,149,283,195,4.2167,2000,Passenger Car,Not Deployed,1,Female,Right
0,1390,4,-25,109,2,1880,15,44,173,86,152,257,125,3.9064,2000,Passenger Car,Deployed,1,Male,Front
0,920,-24,-14,279,5,1500,45,46,165,54,143,237,195,3.3891,2000,Passenger Car,Not Deployed,1,Male,Right
0,1330,6,-10,225,3,1000,45,35,,,154,272,105,4.1888,2001,Passenger Car,Not Deployed,1,Female,Left
0,1750,7,-18,401,2,1880,45,44,,,160,303,115,4.848,2000,Passenger Car,Deployed,1,Male,Front
0,1910,-9,-53,2219,2,1830,35,51,,136,166,352,145,5.8432,2001,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,1710,19,-7,596,3,2430,45,28,183,118,159,305,65,4.8495,2000,Passenger Car,Not Deployed,0,Male,Left
0,1370,21,-4,370,2,1290,0,59,163,73,150,262,55,3.93,2001,Passenger Car,Not Deployed,1,Female,Left
0,1440,16,-13,337,5,1840,45,16,178,68,159,257,85,4.0863,2000,Passenger Car,Deployed,1,Female,Left
0,1710,5,-28,147,4,1720,45,48,166,60,151,269,125,4.0619,2000,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1560,,,,7,,45,51,157,59,160,288,125,4.608,2000,Passenger Car,Not Deployed,1,Female,Front
0,1790,-17,-4,245,2,1780,25,42,173,68,158,305,215,4.819,2000,Passenger Car,Not Deployed,1,Male,Right
0,1140,-33,0,683,2,,30,21,178,111,149,262,225,3.9038,2000,Passenger Car,Deployed,0,Male,Right
0,1660,-17,-30,1449,2,1800,55,50,185,91,162,288,165,4.6656,2000,Passenger Car,Deployed,1,Male,Front
1,1250,22,-4,257,2,,30,29,180,113,144,310,55,4.464,2000,Truck (<=6000 lbs.),Not Deployed,0,Male,Left
0,1750,,,,4,1460,40,29,180,86,142,248,,3.5216,2000,Passenger Car,Not Deployed,1,Male,
0,1260,0,-52,861,4,1790,55,54,158,54,150,249,135,3.735,2001,Passenger Car,Deployed,1,Female,Front
0,1690,,,,2,1220,40,46,160,57,162,307,125,4.9734,2000,Passenger Car,Not Deployed,1,Female,Left
0,1420,2,12,115,5,1440,50,27,168,57,150,272,325,4.08,2000,Passenger Car,Not Deployed,1,Male,Rear
0,1180,9,-26,228,3,1990,50,16,175,109,152,264,115,4.0128,2000,Passenger Car,Deployed,1,Male,Front
0,1670,-14,-8,207,4,1650,45,39,175,76,165,303,195,4.9995,2000,Passenger Car,Not Deployed,1,Male,Right
0,1370,12,-33,1242,3,1370,50,32,198,82,154,272,115,4.1888,2000,Passenger Car,Deployed,1,Male,Front
0,1220,-7,19,347,1,1710,70,30,173,68,144,271,295,3.9024,2000,Passenger Car,Not Deployed,1,Male,Rear
0,1520,-4,-20,83,3,1710,45,32,175,73,156,276,145,4.3056,2000,Passenger Car,Not Deployed,1,Female,Front
0,1380,,,,2,1800,45,28,168,82,152,272,335,4.1344,2000,Passenger Car,Not Deployed,1,Female,Left
0,1210,,,,2,1260,55,70,168,51,142,241,345,3.4222,2000,Passenger Car,Not Deployed,1,Female,Left
0,1260,-3,-19,168,3,1180,65,19,150,44,153,251,145,3.8403,2000,Passenger Car,Deployed,1,Female,Front
0,1740,,,,2,1240,45,35,191,98,151,273,125,4.1223,2000,Passenger Car,Not Deployed,1,Male,Left
0,2360,,,,2,,70,61,168,91,163,298,,4.8574,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,1330,-11,-4,113,3,2130,30,18,185,84,153,274,205,4.1922,2000,Passenger Car,Not Deployed,1,Male,Front
0,1330,-12,-32,253,4,1100,45,26,168,57,151,256,155,3.8656,2001,Passenger Car,Deployed,1,Female,Front
0,1750,0,-44,332,2,1440,60,18,183,59,150,284,135,4.26,2001,Passenger Car,Deployed,1,Female,Front
0,1780,-7,-8,142,4,1400,35,35,185,100,163,291,175,4.7433,2000,Passenger Car,Deployed,1,Male,Right
0,1220,0,-18,187,4,,35,22,,,150,271,135,4.065,2000,Passenger Car,Deployed,1,Male,Front
0,1390,,,,3,940,30,30,160,61,154,257,145,3.9578,2000,Passenger Car,Not Deployed,1,Male,Right
0,2300,-11,-13,773,5,1470,30,28,173,70,166,303,175,5.0298,2000,Passenger Car,Not Deployed,1,Male,Right
0,1570,0,-19,190,3,1940,35,97,,,158,287,135,4.5346,2000,Passenger Car,Deployed,0,,Front
0,1670,,,,5,1330,30,38,175,52,152,283,215,4.3016,2000,Passenger Car,Not Deployed,1,Female,Front
0,1060,7,-6,75,4,2010,35,36,155,79,148,262,85,3.8776,2000,Passenger Car,Deployed,1,Female,Left
0,1320,2,-13,139,3,950,45,27,190,84,145,264,125,3.828,2000,Passenger Car,Not Deployed,1,Male,Front
0,1330,-7,40,1320,5,1840,60,56,152,,154,272,305,4.1888,2000,Passenger Car,Not Deployed,,Female,Rear
0,1790,,,,3,1730,55,37,168,64,151,269,335,4.0619,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1160,-15,-8,148,4,1290,30,39,168,77,148,267,195,3.9516,2000,Passenger Car,Not Deployed,1,Male,Right
0,1310,0,-28,212,4,1140,35,21,,,150,251,135,3.765,2000,Passenger Car,Deployed,1,Female,Front
0,1330,-14,-23,649,4,1790,35,27,180,70,154,272,165,4.1888,2000,Passenger Car,Deployed,0,Male,Front
0,1380,-11,-19,834,6,1450,40,20,175,64,140,275,165,3.85,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1290,,,,4,1770,35,36,175,82,150,262,185,3.93,2000,Passenger Car,Deployed,0,Male,Right
0,1780,,,,4,1100,45,35,185,104,164,291,,4.7724,2000,Passenger Car,Deployed,1,Male,Front
0,1390,,,,4,1720,35,22,185,79,144,284,145,4.0896,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1070,,,,2,,10,20,160,57,148,262,315,3.8776,2000,Passenger Car,Not Deployed,1,Female,Rear
0,1460,,,,5,2040,60,31,183,73,144,265,,3.816,2000,Passenger Car,Not Deployed,1,,Front
0,1160,,,,3,,30,21,178,93,148,267,135,3.9516,2000,Passenger Car,Deployed,0,Male,Front
0,2700,-7,-20,744,5,1630,35,44,175,79,162,343,155,5.5566,2000,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1120,20,-7,361,2,1080,25,30,152,45,146,256,65,3.7376,2000,Passenger Car,Not Deployed,1,Female,Left
0,1880,,,,5,1750,45,45,178,86,158,309,,4.8822,2000,Passenger Car,Deployed,1,Male,Front
0,1580,-5,-13,235,4,1460,35,82,160,64,163,287,155,4.6781,2000,Passenger Car,Not Deployed,1,Female,Front
0,1560,,,,2,1850,35,52,178,79,152,269,,4.0888,2000,Passenger Car,Not Deployed,1,Male,Right
0,1160,4,-22,191,2,1390,35,45,163,64,148,267,125,3.9516,2000,Passenger Car,Deployed,1,Female,Front
0,1400,,,,4,1350,35,28,175,91,156,271,165,4.2276,2000,Passenger Car,Deployed,1,Male,Right
0,1390,,,,4,,30,28,183,84,150,272,305,4.08,2000,Passenger Car,Not Deployed,0,Male,Rear
0,1550,-9,-3,103,2,1260,35,35,173,73,156,281,205,4.3836,2000,Passenger Car,Not Deployed,0,Male,Right
0,1160,11,-4,153,4,1770,,40,170,66,146,250,65,3.65,2000,Passenger Car,Not Deployed,1,Female,Left
0,1780,,,,2,1810,30,27,165,64,,241,155,,2000,Passenger Car,Deployed,1,Female,Front
0,1620,0,17,185,5,,55,82,178,82,158,285,315,4.503,2000,Passenger Car,Not Deployed,0,Male,Rear
0,1160,4,-24,566,4,1180,35,21,170,61,149,262,125,3.9038,2000,Passenger Car,Deployed,1,Male,Front
0,1180,,,,4,1840,35,23,178,73,145,264,225,3.828,2000,Passenger Car,Deployed,1,Male,Right
0,1060,5,-26,267,2,1380,40,24,170,79,143,260,125,3.718,2000,Passenger Car,Deployed,1,Female,Front
0,1750,2,-11,251,3,1670,45,30,173,68,147,258,125,3.7926,2000,Passenger Car,Not Deployed,1,Female,Front
0,1460,-18,-11,566,2,1420,30,26,173,113,139,312,195,4.3368,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,2460,,,,2,,55,33,165,66,165,303,215,4.9995,2000,Passenger Car,Not Deployed,1,Female,Right
0,1470,,,,2,1390,45,37,168,64,152,262,,3.9824,2000,Passenger Car,Not Deployed,1,Female,Left
0,1200,3,-15,295,3,1200,45,26,160,70,148,262,125,3.8776,2000,Passenger Car,Deployed,1,Male,Front
1,1800,,,,2,,40,82,185,97,163,291,205,4.7433,2001,Passenger Car,Deployed,0,Male,Right
0,1460,-11,-2,147,2,1120,30,30,160,86,144,272,215,3.9168,2000,Passenger Car,Not Deployed,1,Female,Right
0,1330,22,-13,477,3,2730,35,31,165,64,154,272,75,4.1888,2000,Passenger Car,Not Deployed,1,,Left
0,2730,-6,-11,201,3,1330,35,23,178,82,180,397,,7.146,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1390,,,,2,1890,35,29,190,116,,270,,,2000,Passenger Car,Not Deployed,1,Male,
0,1520,-7,-12,83,4,1200,40,30,165,,157,276,165,4.3332,2000,Passenger Car,Not Deployed,1,Female,Right
0,1360,,,,2,1840,25,21,178,73,154,267,,4.1118,2000,Passenger Car,Not Deployed,1,Male,Front
0,1880,,,,2,1160,25,54,175,73,,265,,,2000,Passenger Car,Not Deployed,1,Male,
0,1550,4,-25,285,2,1930,55,23,188,91,155,281,125,4.3555,2000,Passenger Car,Not Deployed,1,Male,Front
0,1490,,,,5,1170,40,30,168,82,150,237,,3.555,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1800,6,-32,189,5,1390,35,27,168,82,147,258,125,3.7926,2001,Passenger Car,Not Deployed,1,Female,Front
0,1390,-34,-29,1829,5,1800,5,18,170,59,140,257,185,3.598,2000,Passenger Car,Not Deployed,1,Female,Right
0,2280,-2,-9,114,2,1390,55,42,173,82,170,352,145,5.984,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1870,0,-11,430,2,1220,25,35,165,75,146,272,135,3.9712,2000,Passenger Car,Not Deployed,1,Male,Front
0,1540,-6,-36,425,2,1310,40,18,165,57,161,237,145,3.8157,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1160,6,-32,334,2,1780,60,41,183,89,160,267,125,4.272,2000,Passenger Car,Deployed,1,Male,Front
0,1020,-17,-14,161,5,1050,35,25,155,60,146,250,185,3.65,2000,Passenger Car,Deployed,1,Female,Right
0,1020,,,,3,1830,40,16,160,52,144,241,75,3.4704,2001,Passenger Car,Not Deployed,1,Female,Left
0,1940,0,-10,92,2,1300,35,27,173,58,149,273,135,4.0677,2000,Passenger Car,Not Deployed,1,Female,Front
0,2080,-22,-19,582,2,1710,60,41,152,50,130,282,185,3.666,2000,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1570,-9,-5,103,2,,25,17,178,91,143,276,195,3.9468,2001,Passenger Car,Not Deployed,0,Male,Front
0,1160,-6,-11,78,4,1380,30,19,158,68,147,267,165,3.9249,2000,Passenger Car,Not Deployed,0,Female,Front
0,1190,,,,2,1160,40,33,165,54,146,255,315,3.723,2000,Passenger Car,Not Deployed,1,Female,Rear
0,1510,3,-15,469,7,1360,45,29,175,57,151,273,125,4.1223,2001,Passenger Car,Deployed,,Female,Front
0,1540,0,-30,410,2,1250,30,30,170,73,138,275,135,3.795,2000,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1280,7,-19,255,4,1050,40,40,175,84,151,256,115,3.8656,2000,Passenger Car,Deployed,1,Male,Front
0,1360,4,-11,200,3,1470,30,60,188,109,155,267,115,4.1385,2000,Passenger Car,Not Deployed,1,Male,Left
0,1570,-11,-30,381,2,1190,30,38,158,54,147,258,155,3.7926,2000,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1290,4,-25,382,3,930,40,85,170,82,150,262,125,3.93,2000,Passenger Car,Deployed,1,Male,Front
0,1790,-4,-22,315,4,1430,40,23,170,72,162,303,145,4.9086,2000,Passenger Car,Deployed,1,Male,Front
0,1430,14,-24,556,2,1790,40,71,155,82,,295,105,,2000,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1810,0,-64,1693,2,2100,55,58,,,155,262,135,4.061,2000,Passenger Car,Deployed,1,Male,Front
0,1190,15,-26,462,3,1360,40,34,168,84,147,255,,3.7485,2000,Passenger Car,Deployed,1,Female,Front
0,1830,,,,5,1820,45,55,183,84,163,303,195,4.9389,2000,Passenger Car,Deployed,1,Male,Right
0,1740,,,,2,1750,55,25,191,100,174,284,135,4.9416,2000,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1440,,,,2,1100,25,,,,150,263,315,3.945,2001,Passenger Car,Not Deployed,1,Male,Rear
0,1840,-7,-12,201,5,1920,35,18,170,57,152,288,,4.3776,2001,Passenger Car,Not Deployed,0,Female,
0,1910,3,-19,455,5,1200,45,51,158,86,168,352,125,5.9136,2000,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1570,,,,2,,50,71,170,104,158,287,135,4.5346,2000,Passenger Car,Deployed,1,Male,Front
0,1520,-24,-9,383,2,1940,50,30,152,51,157,276,205,4.3332,2000,Passenger Car,Deployed,1,Female,Front
0,1570,-17,-10,511,3,1510,35,97,168,68,158,287,195,4.5346,2000,Passenger Car,Not Deployed,1,Male,Right
0,1670,-6,-34,575,5,,25,42,173,82,,258,145,,2000,Passenger Car,Deployed,1,Male,Front
0,1960,-19,-23,1059,3,2380,35,25,163,56,,284,175,,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,920,-3,-17,93,3,1240,35,31,185,93,143,237,145,3.3891,2000,Passenger Car,Not Deployed,0,Male,Front
0,1060,12,-32,380,7,2330,35,18,168,71,148,262,115,3.8776,2000,Passenger Car,Deployed,1,Female,Front
0,1580,,,,7,,35,52,168,66,154,275,,4.235,2000,Passenger Car,Deployed,1,Male,Front
0,1590,,,,5,,35,53,168,83,151,267,135,4.0317,2000,Passenger Car,Deployed,0,Female,Front
0,1570,,,,5,,35,37,158,57,158,287,135,4.5346,2000,Passenger Car,Deployed,1,Female,Front
0,1060,-12,-21,253,5,980,40,52,122,45,142,260,165,3.692,2000,Passenger Car,Deployed,1,Female,Front
0,1210,-16,-28,814,5,1770,35,7,183,84,145,264,165,3.828,2000,Passenger Car,Deployed,1,Male,Front
0,1720,,,,5,1220,35,41,157,59,152,265,95,4.028,2000,Passenger Car,Deployed,0,Female,Left
0,1890,0,-27,562,5,,65,20,160,45,154,270,135,4.158,2001,Passenger Car,Deployed,1,Female,Front
0,1310,11,-2,190,3,,35,23,183,68,150,251,55,3.765,2000,Passenger Car,Not Deployed,1,Male,Left
0,1940,0,-52,529,4,1910,45,21,180,77,167,364,135,6.0788,2000,Truck (<=10000 lbs.),Deployed,,Male,Front
0,1080,,,,7,1180,35,30,170,84,147,254,,3.7338,2000,Passenger Car,Deployed,1,Male,Front
0,2070,3,15,249,5,2410,60,40,180,86,157,254,325,3.9878,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,1570,-8,-14,188,6,1450,30,36,175,82,158,287,165,4.5346,2000,Passenger Car,Deployed,1,Male,Front
0,1290,0,-10,43,3,1100,60,53,160,61,151,262,135,3.9562,2000,Passenger Car,Not Deployed,1,Female,Front
0,1380,-8,-21,647,3,1120,35,16,170,64,140,275,155,3.85,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1070,-56,10,2029,2,1580,35,36,155,49,148,262,235,3.8776,2000,Passenger Car,Not Deployed,1,Female,Right
0,2160,6,10,231,2,1440,35,34,183,118,174,351,345,6.1074,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,1830,0,-23,480,2,1140,45,69,178,127,,305,135,,2000,Passenger Car,Not Deployed,1,Male,Front
0,1360,33,-6,904,2,1220,25,44,173,84,154,267,55,4.1118,2000,Passenger Car,Not Deployed,1,Female,Left
0,1360,,,,4,2640,35,57,168,57,154,267,125,4.1118,2000,Passenger Car,Not Deployed,1,Female,Left
0,1160,,,,5,1380,60,24,163,51,149,262,135,3.9038,2000,Passenger Car,Not Deployed,1,Female,Front
0,1340,6,-32,672,5,1350,35,21,183,79,152,259,125,3.9368,2000,Passenger Car,Deployed,1,Male,Front
0,1780,,,,4,1900,30,33,170,91,163,291,155,4.7433,2000,Passenger Car,Deployed,1,Male,Front
0,1310,15,-18,84,2,1460,30,23,188,91,150,251,95,3.765,2000,Passenger Car,Deployed,1,Male,Front
0,1060,-9,-3,122,5,2030,30,23,180,77,143,260,205,3.718,2000,Passenger Car,Not Deployed,1,Male,Front
0,1370,0,-62,1173,3,1830,50,25,,,152,270,135,4.104,2000,Passenger Car,Deployed,0,Male,Front
0,1880,,,,2,1570,25,43,188,88,157,309,115,4.8513,2000,Passenger Car,Not Deployed,1,Male,Left
0,1310,26,-15,821,2,1790,35,22,163,54,150,270,75,4.05,2000,Passenger Car,Not Deployed,0,Female,Left
0,1900,,,,2,1140,25,38,163,82,162,303,,4.9086,2000,Passenger Car,Not Deployed,1,Female,Front
0,1160,-13,-5,151,2,1620,30,22,165,66,,262,205,,2000,Passenger Car,Deployed,0,Female,Right
0,1120,-29,-3,600,2,1320,35,23,188,87,148,260,215,3.848,2000,Passenger Car,Not Deployed,1,Male,Right
0,1230,0,-28,280,5,1120,55,20,160,57,149,262,135,3.9038,2000,Passenger Car,Deployed,1,Female,Front
0,1850,,,,4,1620,25,44,182,104,162,303,315,4.9086,2000,Passenger Car,Not Deployed,1,Male,Rear
0,1570,9,-11,174,4,1050,25,19,175,80,158,287,95,4.5346,2000,Passenger Car,Deployed,1,Male,Front
0,1310,-13,-22,296,4,1870,55,20,,,152,272,165,4.1344,2000,Passenger Car,Deployed,1,Female,Front
0,910,64,0,2377,3,1740,40,21,,,,240,45,,2000,Passenger Car,Deployed,,Male,Left
0,1450,22,-13,182,2,1300,45,16,165,59,152,237,75,3.6024,2000,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1360,,,,2,,30,57,165,59,154,267,155,4.1118,2000,Passenger Car,Deployed,1,Male,Front
0,1560,0,-51,762,3,1560,55,51,173,73,157,277,135,4.3489,2000,Passenger Car,Deployed,0,Male,Front
0,1420,0,-69,3212,4,1030,45,24,,,150,272,115,4.08,2000,Passenger Car,Deployed,1,Male,Front
0,1710,-9,-10,113,3,1150,30,54,165,82,128,258,175,3.3024,2000,Passenger Car,Deployed,1,Male,Front
0,1020,0,-48,984,2,1000,40,41,178,100,145,250,135,3.625,2000,Passenger Car,Deployed,1,Male,Front
0,1820,,,,3,1030,65,57,183,86,160,269,135,4.304,2000,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1160,,,,2,,55,16,168,64,146,255,125,3.723,2000,Passenger Car,Deployed,1,Female,Front
0,1160,,,,5,1910,35,23,155,50,146,267,125,3.8982,2000,Passenger Car,Not Deployed,1,Female,Front
0,1500,0,55,456,5,1710,35,29,175,84,155,254,315,3.937,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,1430,0,-28,384,4,1500,30,28,188,76,148,273,135,4.0404,2000,Passenger Car,Deployed,1,Male,Front
0,1830,,,,4,,45,65,,83,160,282,145,4.512,2009,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1190,,,,2,1930,30,26,,,153,260,,3.978,2010,Passenger Car,Not Deployed,1,Female,Front
0,1590,,,,2,1490,45,34,,,162,275,135,4.455,2010,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,1430,,,,5,1400,40,24,,,154,262,125,4.0348,2008,Passenger Car,Not Deployed,1,Male,Front
0,1220,2,11,78,2,1440,55,46,,68,151,262,325,3.9562,2011,Passenger Car,Not Deployed,1,Female,Rear
0,1520,,,,2,1070,15,32,,,156,266,55,4.1496,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1280,,,,1,,30,77,157,59,150,270,,4.05,2010,Passenger Car,Not Deployed,1,Female,Right
0,1170,-3,19,269,2,,55,33,,,147,261,305,3.8367,2008,Passenger Car,Not Deployed,1,Male,Rear
0,1510,,,,2,,30,20,170,54,158,274,155,4.3292,2008,Passenger Car,Not Deployed,1,Male,Right
0,1570,0,-21,264,5,,35,50,,,157,275,135,4.3175,2011,Passenger Car,Not Deployed,1,Male,Front
0,2060,13,-2,165,2,1530,35,22,,,165,288,55,4.752,2008,Truck (<=6000 lbs.),Deployed,1,Male,Left
0,1390,0,15,170,2,1270,45,30,180,100,152,260,315,3.952,2008,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1520,3,-18,203,2,1410,40,63,170,70,156,273,125,4.2588,2011,Passenger Car,Deployed,1,Female,Front
0,1700,,,,3,1100,40,58,183,79,150,276,155,4.14,2009,Passenger Car,Deployed,1,Male,Right
0,2110,,,,3,2680,45,35,185,88,158,285,305,4.503,2008,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1550,,,,3,2130,30,28,,,156,271,125,4.2276,2010,Passenger Car,Deployed,1,Male,Front
0,1470,-13,-5,154,2,2660,30,41,180,86,157,280,205,4.396,2009,Passenger Car,Not Deployed,1,Male,Right
0,,,,,1,1980,30,50,160,70,174,351,,6.1074,2010,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1570,0,-35,497,3,1640,45,26,173,113,153,285,135,4.3605,2008,Passenger Car,Deployed,1,Female,Front
0,1500,-19,-3,403,2,1970,30,43,,,158,278,215,4.3924,2010,Passenger Car,Not Deployed,1,Female,Right
0,1350,,,,4,,30,30,188,84,151,264,185,3.9864,2010,Passenger Car,Deployed,0,Male,Right
0,1470,0,-26,105,2,1810,30,27,,,157,280,135,4.396,2009,Passenger Car,Deployed,1,Female,Front
0,2060,,,,1,1650,30,21,160,52,169,300,,5.07,2010,Truck (<=10000 lbs.),Deployed,1,Female,
0,1230,-6,-18,129,2,1900,30,76,173,91,147,261,155,3.8367,2011,Passenger Car,Not Deployed,1,Female,Front
0,1970,5,26,364,3,1750,30,54,173,75,170,278,325,4.726,2009,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,2060,0,-20,374,3,1950,45,31,,,169,300,135,5.07,2010,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1680,0,-13,129,3,2140,50,29,,,161,278,135,4.4758,2012,Passenger Car,Not Deployed,1,Male,Front
0,1200,,,,3,,45,73,175,118,150,270,165,4.05,2011,Passenger Car,Not Deployed,1,Male,Right
0,2040,,,,3,1600,45,33,185,100,165,308,,5.082,2010,Truck (<=10000 lbs.),Deployed,1,Male,
0,1830,-12,-14,554,4,1310,35,30,,,161,326,175,5.2486,2010,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1250,0,-23,259,3,1970,50,27,,,149,270,135,4.023,2010,Passenger Car,Not Deployed,1,Female,Front
0,1830,0,-9,64,5,1630,50,50,,,158,276,135,4.3608,2010,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1690,0,-45,950,2,1300,50,37,,,161,295,135,4.7495,2010,Passenger Car,Deployed,1,Male,Front
0,1300,0,-46,1360,2,1330,,28,185,84,152,264,135,4.0128,2010,Passenger Car,Deployed,1,Male,Front
0,1610,,,,5,2100,40,20,180,68,148,320,,4.736,2010,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1250,,,,2,1630,35,46,152,68,150,270,135,4.05,2011,Passenger Car,Deployed,1,Female,Front
0,1280,5,13,137,2,1750,50,26,173,66,150,260,335,3.9,2009,Passenger Car,Not Deployed,1,Female,Rear
0,1840,,,,3,1880,45,57,165,64,161,270,105,4.347,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1440,-4,-25,117,2,1490,50,76,185,68,153,278,145,4.2534,2010,Passenger Car,Deployed,1,Male,Front
0,1710,,,,5,,35,51,173,150,159,286,,4.5474,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1560,-9,-11,145,2,1660,50,21,,,152,269,175,4.0888,2009,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1550,,,,2,,25,84,173,88,153,285,165,4.3605,2008,Passenger Car,Not Deployed,1,Male,Right
0,1450,2,-10,23,2,1200,40,23,157,82,153,258,125,3.9474,2010,Passenger Car,Deployed,1,Female,Front
0,1490,-13,-35,1255,3,1820,40,66,168,73,157,274,155,4.3018,2009,Passenger Car,Deployed,1,Male,Front
0,1820,19,-22,517,3,1490,40,75,180,94,159,293,95,4.6587,2011,Passenger Car,Deployed,1,Male,Left
0,2030,17,-3,603,2,1740,25,28,180,79,173,300,55,5.19,2011,Truck (<=10000 lbs.),Deployed,1,Male,Left
0,1060,0,-24,352,3,1530,40,71,178,109,146,250,135,3.65,2010,Passenger Car,Deployed,1,Female,Front
0,1600,-4,-25,224,2,1570,25,31,,,151,276,145,4.1676,2010,Passenger Car,Deployed,1,Female,Front
0,1060,-23,-19,500,2,1330,50,88,165,73,146,250,185,3.65,2010,Passenger Car,Deployed,1,Male,Right
0,1480,28,-24,751,2,1350,25,48,155,150,158,278,85,4.3924,2011,Passenger Car,Deployed,1,Female,Left
0,1430,-10,-2,67,6,1200,40,57,157,73,147,252,,3.7044,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,
0,1830,0,-29,173,5,1480,40,59,,,160,282,135,4.512,2010,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1540,7,-41,1176,2,1050,35,54,157,132,156,277,125,4.3212,2008,Passenger Car,Deployed,1,Female,Front
0,1930,5,-27,594,5,1430,40,40,152,64,161,279,125,4.4919,2008,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1520,0,12,123,4,1570,45,50,168,64,153,278,315,4.2534,2011,Passenger Car,Not Deployed,1,Female,Rear
0,1620,,,,2,1200,,69,168,64,157,280,,4.396,2008,Passenger Car,Not Deployed,1,Female,
0,1200,,,,2,1620,,71,,,150,270,,4.05,2010,Passenger Car,Deployed,1,Female,
0,1650,-13,-8,355,2,1350,35,17,,,164,287,,4.7068,2009,Passenger Car,Not Deployed,1,Female,Front
0,1570,1,6,35,2,1680,35,72,168,83,158,278,,4.3924,2011,Passenger Car,Not Deployed,1,Male,
0,1630,18,-3,288,4,2400,40,78,152,64,155,273,55,4.2315,2011,Passenger Car,Not Deployed,1,Female,Left
0,1570,4,-23,260,2,1540,25,76,175,129,161,325,125,5.2325,2010,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1490,-9,-8,223,5,1710,50,41,178,91,156,273,185,4.2588,2010,Passenger Car,Not Deployed,1,Male,Right
